text_id,block_id,line_id,dialogue
2751,9,1685,不。
2751,9,1686,老实说，事情并没有如我所预料的那样发展，没能完全把你攻陷，归咎于我的实力不足。毕竟我也给你添了不少麻烦，所以这也是无可厚非。
2751,9,1687,咿！
2751,9,1688,真是的，我这辈子还是第一次遇到像你这么难缠的对手。你真是个有趣的女孩。
2751,9,1689,呃，那个，我们是玲真挚友，这种行为还是……
2751,9,1690,明明是挚友，却说要让我做想做的事。这难道不是人们所说的炮友吗？
2751,9,1691,不，我们的关系，要由我们自己来命名！
2751,9,1692,……呼嗯，原来如此。
2751,9,1693,啊，等一下，咬耳朵是犯规的吧！？
2751,9,1694,无法确定自己打算选择哪一方的你，似乎也为此感到十分内疚。既然这样，我们要不要再来比一次呢？
2751,9,1695,比，比什么？
2751,9,1696,嗯，你主张要当玲真挚友，而我则重新努力让我们成为恋人。因为我还不打算放弃你。期限的话，这样吧。
2751,9,1697,就到我们毕业如何？
2751,9,1698,我、我知道了。好啊，我接受你的挑战。是说，我可知道我们比起当恋人，绝对是当朋友更好的哦。
2751,9,1699,咦？等一下？
2751,9,1700,什、什么啦！？这样我会害怕耶！
2751,9,1701,呃，这是什么？是漫画那种有顶蓬的床！
2751,9,1702,这里是我的寝室。事不宜迟，我们立刻开始比赛吧，开始像个恋人一样交欢。
2751,9,1703,不会太快了吗！？
2751,9,1704,虽然期限是到毕业为止，但我要今天一天就分出胜负。
2751,9,1705,那，那个……
2751,9,1706,顺便问一下，所谓的玲真挚友，能做到什么程度呢？
2751,9,1707,只到接吻！顶多是朋友亲嘴吧！
2751,9,1708,原来如此。那不管怎么想，还是当恋人更好吧？
2751,9,1709,你是这样没错啦！
2751,9,1710,我可不是那种随便的女人！
2751,9,1711,玲奈子真的好可爱啊。
2751,9,1712,不不，不不不……
2751,9,1713,不行，不行不行！我们还不是恋人！今天是中场休息！明天再决胜负，从七月开始！
2751,9,1714,……这样啊。
2751,9,1715,只要你愿意，有再多要求我也乐意奉陪的呢。
2751,9,1716,你以为立场调换了吗！
2751,9,1717,只要你当我的恋人，就可以每天都过着这样的生活。我每天都会只注视着你、只对你倾注爱意。就让我们两个在这张床上，顺着情欲赤裸着抱在一起，直到永远吧。
2751,9,1718,每、每天都这样……
2751,9,1719,那我们还是要当挚友，否则绝对不行！
2751,9,1720,我想要你。
2751,9,1721,……咦？
2751,9,1722,说错了。我想要的是你的照片。
2751,9,1723,…………
2751,9,1724,怎么了？为什么要瞪我？
2751,9,1725,没什么……
2751,9,1726,怎么这么突然？
2751,9,1727,我希望永远都能在你身边，但现实中这是不可能的对吧？所以，我想至少把你的照片带在身上。不，如果能一天二十四小时都在一起，自然可以解决这个问题，你愿意和我一起生活吗？
2751,9,1728,我才不要！不过，嗯……
2751,9,1729,好啊，这种小事当然没问题。
2751,9,1730,真的吗？太好了。那么……
2751,9,1731,唔！
2751,9,1732,请、请拍吧。
2751,9,1733,那个，真唯？
2751,9,1734,啊，抱歉。那个，玲奈子，你下下个周日有空吗？平常很照顾我的摄影师好像刚好会来日本。如果你同意的话，我想要为你预约一个摄影棚和工作人员。
2751,9,1735,当然不同意啊！？
2751,9,1736,什么意思啊！？你打算拍宣传照吗！？难道是打算制成相簿！？
2751,9,1737,我没有那个打算，但提到照片，难道还能用其他东西拍吗？
2751,9,1738,就是用你现在手上的那块板子啊！
2751,9,1739,用手机拍人像照……也没有反光板……？这样没问题吗？
2751,9,1740,我是不知道啦，但我是绝对不会去摄影棚的！
2751,9,1741,杀了我……快杀了我
2751,9,1742,唔，那么也只能用这个了……
2751,9,1743,糟糕，我愈来愈紧张了。我真的有办法捕捉玲奈子的可爱吗？真令人不安……
2751,9,1744,不，等等！别把难度往上调啊！我的外观根本怎么拍都一样啊！是说别管那么多了快点拍啦！
2751,9,1745,这样啊，既然你都这么说了。
2751,9,1746,这样子完全不行！
2751,9,1747,真可爱。
2751,9,1748,唔……
2751,9,1749,那、那应该是真唯有拍照的天赋吧？
2751,9,1750,也许吧，但肯定是因为摄影对象也同样出众。唔嗯，这样啊，这或许就是大家会想拍我的心情吧。
2751,9,1751,别把世界知名的模特儿与普通的女子高中生混为一谈好吗……？
2751,9,1752,我想再多拍一些玲奈子的照片。
2751,9,1753,咦、咦咦……？有一张不就够了吗……？
2751,9,1754,我接下来想拍侧脸。你朝那边看一下。
2751,9,1755,这样很难为情耶……
2751,9,1756,嗯，很好。在可爱中感受到一丝寂寞，让人忍不住想要马上抱住你。那这次你把视线移往这边。
2751,9,1757,啊――唔――
2751,9,1758,把手放在嘴巴附近。收下巴，仰视一下，很可爱喔。不愧是玲奈子。噢，很好，很可爱很可爱。也拍一下你回首的样子。位置呢，就背对太阳看看吧。嗯，在逆光下的玲奈子，真是闪闪发亮的。
2751,9,1759,你要拍到什么时候啊……
2751,9,1760,拍得愈多，就愈想尝试不同的角度和姿势呢……拍喜欢的人，真的很棒。
2751,9,1761,那、那个啊！既然这样，我也想要拍几张朋友的照片，可以吗？
2751,9,1762,是吗？说得也是。我希望你也务必体验一下这种感觉。请吧。
2751,9,1763,挚友
2751,9,1764,呵呵，这样若是玲奈子感到寂寞，也能随时看到我了。
2751,9,1765,啊，嗯，对啊……
2751,9,1766,嘿！
2751,9,1767,为什么要删掉！？
2751,9,1768,我就是想删！好了好了，结束了结束了！
2751,9,1769,你在做什么～？
2751,9,1770,玲奈子喜欢的东西是什么？
2751,9,1771,呃――
2751,9,1772,这样啊，原来是我啊。嗯，也对啦。
2751,9,1773,等等，等一下等一下。不是，朋友。Friend。
2751,9,1774,是说，怎么突然这样问？
2751,9,1775,因为今后，我要带玲奈子去各种地方。所以想先t解一些你的饮食喜好。
2751,9,1776,那应该要直接问『你喜欢吃什么？
2751,9,1777,呃……我喜欢汉堡还有薯条之类的。啊，真唯有吃过吗？就是吃东西不用刀叉，而是用手抓着吃。
2751,9,1778,你是怎么看待我的啊？不过，垃圾食物吗……
2751,9,1779,呃，那么真唯你喜欢什么？
2751,9,1780,玲奈子。
2751,9,1781,别再说那个了！我说食物！我知道了，是鱼子酱、葡萄酒和鹅肝酱，对吧？
2751,9,1782,你到底是怎么看待我的？
2751,9,1783,我喜欢的食物呢，是肉喔。
2751,9,1784,啊～
2751,9,1785,像是汉堡排、烧烤或是寿喜烧之类的？
2751,9,1786,嗯，那些类型我都喜欢。牛肉应该是最喜欢的吧。所以我经常会外食。不过频率大概是一个月几次就是。
2751,9,1787,肉很赞啊。我也爱吃肉。那我们下次一起去吃肉吧？
2751,9,1788,真的吗？太好了。那么，我有一间推荐的餐厅。约下周六如何？
2751,9,1789,嗯？啊，嗯，是可以啦……
2751,9,1790,那家餐厅的价位，是不是相当惊人？
2751,9,1791,不，其实还好。就味道来说，价格算合理。比方说呢，通常我一个人的话会点五万圆的烧烤套餐，但既然这次是和玲奈子一起，不如就点十万圆的套餐如何？
2751,9,1792,你是上流阶级喔！
2751,9,1793,不是有女孩子会说，假日都在逛街购物吗？
2751,9,1794,是有呢。
2751,9,1795,美女
2751,9,1796,我啊，一直对这件事很疑惑。因为每周有两天假日对吧。这样子怎么可能假日都在都逛街啊。那我希望她们就好好说出自己的兴趣是看漫画、连续剧，或是看动画玩游戏之类……
2751,9,1797,我不是很清楚，但对于那种女孩而言，在家里玩的游戏应该只是单纯消磨时间，而能称为兴趣的是每个月出门几次的购物吧？像那些说自己的兴趣是滑雪的人也一样，他们也不会整年都在滑雪，不是吗？
2751,9,1798,你完全说服我了――！
2751,9,1799,唔唔，那么真唯，你假日都在做什么……？
2751,9,1800,你说我吗？
2751,10,1801,我会像平日一样，早上六点半起床，然后先跑跑步机流些汗。
2751,10,1802,跑步机。
2751,10,1803,在淋浴之后，就吃早餐。有时候会只吃沙拉过着简朴风，而有时候会在土司上涂上艾许牌的奶油，享受它的味道和香气。帮佣会根据我前一天的身体状况做调整。
2751,10,1804,吃完早餐后是自由时间。我会自主学习，或趁这段时间享受我的嗜好。最近，吹萨克斯风是我的小小乐趣。
2751,10,1805,啊，我最近习惯在假日读一本书。也很喜欢去推理纱月推荐的悬疑小说。我会在附近的私人咖啡厅，一边品味着咖啡香气，一边阅读。
2751,10,1806,当我想要更认真地运动身体时，会到公寓的健身房进行更正式的健身运动，我请了一位专属的教练，现在主要在锻炼腹内斜肌。最近肌肉变得很有弹性，我也很高兴能看到成果。
2751,10,1807,我母亲的朋友是名画家。她在工作之余开设了一个绘画班，我有请她帮忙指导。我喜欢的是写生素描，但这次打算挑战画人物。有一天我想画玲奈子。
2751,10,1808,我早上起床后，到睡前会一直玩游戏，不然就是看漫画或看动画。
2751,10,1809,嗯。
2751,10,1810,原来如此，那也是很好的兴趣。你应该引以为傲。
2751,10,1811,你这个上流阶级！！
2751,10,1812,哇～
2751,10,1813,如何？玩得开心吗？
2751,10,1814,杀了我，让我死吧……
2751,10,1815,你依然是如此独特啊。
2751,10,1816,……为什么我会在这种地方……？
2751,10,1817,当然是因为我邀请你来参加派对，而你也欣然接受了啊。
2751,10,1818,真的吗？你没有窜改我的记忆吧？
2751,10,1819,之前给你添了不少麻烦，为了表达歉意，是否能让我请你吃一顿呢？
2751,10,1820,她该不会带我去什么奇怪的地方吧？
2751,10,1821,玲真挚友
2751,10,1822,玲真挚友
2751,10,1823,好吧好吧，反正是真唯的兴趣吧，真拿你没办法～
2751,10,1824,不好意思，我现在和朋友在一起。
2751,10,1825,哎呀，是王冢小姐的朋友吗？还请务必向我们介绍一下。
2751,10,1826,这是我的同学
2751,10,1827,你、你好
2751,10,1828,她是甘织玲奈子，是我的未婚妻。
2751,10,1829,哎呀，是这样啊
2751,10,1830,那么，祝你玩得尽兴哦，甘织小姐。
2751,10,1831,好。
2751,10,1832,呼
2751,10,1833,总算能和你独处了，玲奈子。
2751,10,1834,如何？若是有想吃的东西，我去帮你拿吧。
2751,10,1835,我感觉连一粒米都吞不下去。
2751,10,1836,什么？原来是这样啊。你身体不舒服吗？假如你没有食欲，早点跟我说一声就好了。感觉真是抱歉。
2751,10,1837,我半个小时前还饿得肚子咕噜咕噜叫啦！
2751,10,1838,这个乡下姑娘是怎样？
2751,10,1839,真是粗俗。
2751,10,1840,究竟是谁把那种卑贱之民带来这里的？
2751,10,1841,她根本不该来这个地方。
2751,10,1842,嗯？怎么了？
2751,10,1843,总之你先过来！
2751,10,1844,王冢真唯──！
2751,10,1845,你带我来这种地方，到底是打算做什么呢？
2751,10,1846,你这家伙，真的是一点也不t解我耶……难道你不知道我为什么这么火大吗！？
2751,10,1847,摆在桌上的菜肴大多是义大利菜。因为之前也吃过义大利面，我还以为你会喜欢义大利菜呢，看来是我猜错了……
2751,10,1848,这种事情怎──么样都无所谓啦！我是喜欢吃义大利菜啊！不管是义大利面、披萨还是蛤蜊意面我都喜欢！
2751,10,1849,哦，这样啊。看样子我还是挺t解你的呢。
2751,10,1850,你这种想法根本就是大错特错──！
2751,10,1851,我还以为只是和真唯一起去吃顿饭而已耶！你怎么会带我来这种派对啊！？
2751,10,1852,我也只是打算来吃点东西的啊？
2751,10,1853,讲人话你是听不懂喔！
2751,10,1854,看来，我似乎又会错意了。
2751,10,1855,……真唯。
2751,10,1856,不是……那个，嗯……
2751,10,1857,因为这里的主厨以厨艺精湛而闻名，所以我才想带你来品尝一下的……这样啊，既然你不开心，那也没有意义了。
2751,10,1858,……你的心意，我就心怀感激地收下了。
2751,10,1859,……所以这是什么派对？
2751,10,1860,我记得是向母亲的公司出资的赞助商在每个季节都会定期举办的聚会，并没有什么特定的目的。
2751,10,1861,竟然真的有这种不存在任何目的的派对啊……
2751,10,1862,我们家一年365天都会收到五花八门的邀请函，所以我没想到带你一起来这种地方会是如此没有常识的行为。
2751,10,1863,王冢真唯，真厉害啊……
2751,10,1864,对不起。虽然很抱歉，但我先回去了。毕竟现场好像有许多真唯的熟人，你就留下来慢慢跟他们聊吧……
2751,10,1865,你在说什么。我怎么可能让你一个人先回去呢。
2751,10,1866,不、不是啦……我不是在顾虑什么，只是希望你能解开刚才说我是你未婚妻的那个误会……
2751,10,1867,你是我的恋人，换句话说就是未婚妻吧？因为我本来就打算要和初次交往的对象发展到结婚的。
2751,10,1868,就算是这样，向别人这样介绍我还是……有点不太对……
2751,10,1869,……因为。
2751,10,1870,如果我不事先声明，你肯定会被别人的花言巧语撩走的。
2751,10,1871,怎、怎……怎么可能啦。我可是个村姑，是卑贱的平民耶。
2751,10,1872,在我眼里，你就是灰姑娘。
2751,10,1873,啾
2751,10,1874,今天的你非常动人。
2751,10,1875,毕竟俗话说佛要金装，人要衣装……
2751,10,1876,非常适合你。
2751,10,1877,等、等一下……真唯……
2751,10,1878,像这样肌肤接触，我就愈是坚信，你就是我的『命定之人
2751,10,1879,哪、哪有可能……因为，我只是碰巧在真唯心情低落的时候成为你倾诉的对象……这种事情，就算不是我也……
2751,10,1880,我说过吧？这并非偶然，我相信那是命运。就算假设那个人不是你也毫无意义。因为当时出现的人就是你。
2751,10,1881,好、好啦。我知道了我知道了，我已经知道真唯的心意了啦！
2751,10,1882,那么，如果你丢下我一个人回去，是否就太坏心眼了呢？
2751,10,1883,谁、谁叫你向别人介绍说我是你的未婚妻啊……！
2751,10,1884,唉唉，你看见了吗？今天王冢前辈有来呢。
2751,10,1885,嗯！真难得呢，好久没见到她本人，果然漂亮得不得了。脸小小的，腿又那么长，真的感觉是世界级的水准呢～！
2751,10,1886,然后啊，我听说与王冢前辈订婚的对象也来了喔。
2751,10,1887,咦～！？真的吗！？不知道是什么样的人呢！
2751,10,1888,我没看到，不过应该是像克里斯&#8226;伊凡或是布莱德&#8226;彼特那样的人吧？
2751,10,1889,哇！感觉超登对的～～
2751,10,1890,……看吧，真唯，像我这样的人果然……
2751,10,1891,……呜呜。
2751,10,1892,哎，玲奈子，你真可爱。
2751,10,1893,那我们明天学校见。
2751,10,1894,是是是，再见……记得把头发扎起来再上学哦。
2751,10,1895,你也是，我觉得穿成这样在家里晃来晃去很有问题。
2751,10,1896,姊姊才是……你那身打扮是怎么回事？
2751,10,1897,咦？
2751,10,1898,咦，这个人是谁？
2751,10,1899,啊，不是，这是因为……
2751,10,1900,因为真唯，那个，邀请我参加派对。
2751,10,1901,派对！？
2751,10,1902,呃，嗯，还好啦……现场来了很多人。是向真唯的公司出资的赞助商举办的派对。我也受到了邀请，所以才打扮成这个模样。
2751,10,1903,那是什么……好、好厉害……
2751,10,1904,用餐是采自助式，桌上琳琅满目地摆着知名主厨烹煮的义大利菜。哎呀，怎么说呢……超赞的。
2751,10,1905,唉────！
2751,10,1906,妈妈～今天吃什么～？
2751,10,1907,咦，姊姊，你不是才刚在饭店吃过吗？
2751,10,1908,王冢真唯在学中！
2751,10,1909,我们来做朋友吧！
2751,10,1910,哎啊～在学校真令人安心……
2751,10,1911,你来得真早呢，甘织。
2751,10,1912,咦？呃，嗯，那个，偶尔啦！
2751,10,1913,在没有任何人看到的状况下悄悄把借来的礼服还回去
2751,10,1914,是吗？
2751,10,1915,咦？啊，是。
2751,10,1916,您……您有何贵干吗……？
2751,10,1917,正好。嗳，甘织。
2751,10,1918,你现在能陪我一下吗？
2751,10,1919,……很热呢。
2751,10,1920,……就是啊。
2751,10,1921,美少女是不会出汗的
2751,10,1922,那、那个，请问你这次找我有何贵干呢？
2751,10,1923,……
2751,10,1924,呃、那个……是、是关于真唯那件事吗？
2751,10,1925,对不起。
2751,10,1926,没关系。因为你说对了。
2751,10,1927,跟我上床
2751,10,1928,因为你喜欢我吧？
2751,10,1929,啊，那该不会，你其实想和真唯和好，但老实道歉又很让人难为情，所以希望我帮你一把！？
2751,10,1930,你说谁，要向谁，道歉？
2751,10,1931,……应、应该是、真唯、向纱月同学吧？
2751,10,1932,没错。但是那个笨蛋根本不可能意识到自己犯了什么错吧。
2751,10,1933,所以呢，甘织。
2751,10,1934,如果不向那家伙复仇，我可是不会消气的。单方面被人耍着玩不符合我的原则。
2751,10,1935,复、复仇什么的，太夸张了啦。
2751,10,1936,抱歉纱月同学，我突然想到还有点事！
2751,10,1937,不过呢，现在复仇对我来说根本就无所谓。
2751,10,1938,我说，甘织。
2751,10,1939,你能和我交往吗？
2751,10,1940,啊！？
2751,10,1941,嗯，着火了啊。没办法，今天就住旅馆吧
2751,10,1942,我说得对吧！？纱月同学！
2751,10,1943,不是。
2751,10,1944,我打从心底喜欢你。现在我已经喜欢上甘织了。已经喜欢到无可自拔地爱着甘织。
2751,10,1945,也讲得太没感情了吧！
2751,10,1946,那我问你，你喜欢我什么地方！？
2751,10,1947,咦？……我想想。
2751,10,1948,…………………………很有自知之明这点？
2751,10,1949,怎么有人会因为这种理由喜欢上别人啦！
2751,10,1950,怎么，你不满意我当你的恋人吗？
2751,10,1951,唉！？不是，怎、怎么会……
2751,10,1952,怎、怎么会不满意呢，哪有啦。纱月同学这么漂亮……而且……
2751,10,1953,而且？
2751,10,1954,像是冷冽动听的声音，神采焕发的站姿，我都觉得很棒……坐在位子上时露出的侧脸也很帅气……你总是表现得光明磊落、充满自信，我真的很羡慕你……
2751,10,1955,……是吗，谢谢。
2751,10,1956,不，可是，那个，对我来说！
2751,10,1957,恋人关系是不行的啦！如果是朋友关系，那就完全没问题！
2751,10,1958,啊，这么说的话……确实是这样呢。你也是用这套说词暂时搁下了那个女人的诱惑呢。
2751,10,1959,呜呜呜，不管是和谁都不行啦……这不是说真唯有哪里不好，或是纱月同学怎么样，只是我完全没有自信能把这段关系维持下去……
2751,10,1960,不要紧的。即使阴差阳错地和你交往，我感觉只要过一个月就能彻底断得一干二净。你就放心和我交往吧。
2751,10,1961,哪有人这样追女生的啊！
2751,10,1962,午睡
2751,10,1963,早安，玲奈子，还有……
2751,10,1964,早、早安，王冢同学。
2751,10,1965,嗯……
2751,10,1966,没有面包的话吃蛋糕不就好了？而且我本来就比较喜欢蛋糕
2751,10,1967,能在进教室前遇到玲奈子，今天真是个好日子啊。
2751,10,1968,嗯～～～王冢真唯！
2751,10,1969,我当然会负责的
2751,10,1970,嗯？你怎么了？一直盯着我的脸。今天也依然美丽吗？
2751,10,1971,是啊！？王冢同学一直都很漂亮！
2751,10,1972,呵呵，听到你这样称赞，也怪难为情的。今天果然是个好日子。不过，对我而言，基本上每一天都是好日子。
2751,10,1973,王冢同学
2751,10,1974,挚友
2751,10,1975,啊，是王冢同学～早～！
2751,10,1976,听说你前阵子开了自弹自唱的演唱会，是真的吗？我超想听的──！
2751,10,1977,嗨，大家好
2751,10,1978,啊，小玲奈，早安～
2751,10,1979,啊～体力慢慢恢复了……
2751,10,1980,唉？什么意思？
2751,10,1981,意思是，如果紫阳花同学在RPG里面，绝对会是僧侣呢。
2751,10,1982,是吗？我比较喜欢武道家呢。
2751,10,1983,呃，不对，不对啦，小玲奈。
2751,10,1984,啊，是，对不起。
2751,10,1985,咦？不会，我才不好意思？不对，那个……
2751,10,1986,刚才啊，我在来教室的途中看到了，那个，小玲奈和小纱月走在一起，我想说很难得呢。
2751,10,1987,没有那种事啦──
2751,10,1988,的确……
2751,10,1989,发生了什么事吗？
2751,10,1990,唉！？
2751,10,1991,啊，对不起，我完全没有那个意思。那个，我只是在想是不是发生了什么事而已，不回答也完全没关系的。因为我也不是那么在意。呃，今天天气好热呢！
2751,10,1992,嗯、嗯！幸好教室很凉呢！
2751,10,1993,蠢事
2751,10,1994,喜欢
2751,10,1995,当时的小玲奈看起来真的超凄惨的w
2751,10,1996,紫阳花同学。
2751,10,1997,咦？怎、怎么了？
2751,10,1998,上次给您添了许多麻烦，实在是非常抱歉……
2751,10,1999,咦？什么什么！？哪次！？
2751,10,2000,和我交往吧
2751,11,2001,听我说，玲奈亲、小紫（紫阳花）。
2751,11,2002,主推真唯！
2751,11,2003,小香穗，快开始上课了耶？
2751,11,2004,嗯，对啊。老师要来了喔。
2751,11,2005,在那之前呢～
2751,11,2006,之前提过的关于下下周的那件事，我们来稍微讨论一下吧。
2751,11,2007,哦，就是五个人一起出去玩那件事啊。
2751,11,2008,嘘──！玲奈亲你太大声了！
2751,11,2009,啊，抱歉。
2751,11,2010,比起小玲奈，小香穗反而更大声啦！
2751,11,2011,先别管那些鸡毛蒜皮的事情了。现在发生了一个难以忽视的问题。
2751,11,2012,就是那两个人能不能在那之前和好喵……
2751,11,2013,是啊……其实也冷战很久了呢。
2751,11,2014,呜～呜～我想和大家一起出去玩～～！想去玩想去玩想去玩想去玩嘛～！没有全员到齐就不好玩了啦～～～～！
2751,11,2015,别、别这样啦……！
2751,11,2016,唉……谢了，玲奈亲……但是看样子，我的身体已经离不开小纱（纱月）了……
2751,11,2017,对、对不起。
2751,11,2018,如果不是像小纱月那样，用那种能让人哭笑不得的力道狠狠地朝脑袋敲下去的话……就不够刺激了……你懂吧。
2751,11,2019,我才没那么做过
2751,11,2020,若是能知道她们两人发生了什么事情，至少还有可能帮得上忙呢。
2751,11,2021,好，我是不会放弃的！绝对要五个人一起出去玩！总之，我也会尽力帮她们和好的！因为高一的夏天，一辈子就只有一次啊──！
2751,11,2022,小柳，回位子坐好。
2751,11,2023,好的～老师～！啊，老师今天这件点点花纹的长裙好可爱哦！
2751,11,2024,谢谢夸奖。
2751,11,2025,小香穗，让她们两人和好的那件事，也让我出一份力吧！
2751,11,2026,哦、哦？玲奈亲很有干劲呢！
2751,11,2027,嗯！虽说我不知道自己能做什么，说穿了我可能真的什么都办不到，既没有自信又毫无计画，但我是真心盼望她们能和好的……除了这份心意以外我什么也没有……也没有一丝行动力……对不起……
2751,11,2028,唉！？这样我不就只能说……『只要你有这份心意我就很开心了
2751,11,2029,那么，我们一起回去吧。
2751,11,2030,今天要绕去哪里逛逛吗？
2751,11,2031,也是，我今天稍微有些时间。去车站前稍稍晃晃如何？
2751,11,2032,不错耶，感觉很好玩。啊，小玲奈也一起来吧。
2751,11,2033,啊，好。
2751,11,2034,绝不能拒绝别人的邀请
2751,11,2035,这样啊，玲奈子还有其他事情要忙吗？那香穗、紫阳花同学，就我们三个人去吧。
2751,11,2036,嘿嘿嘿……
2751,11,2037,没错。
2751,11,2038,甘织和我还有事情要忙。走，我们回去吧。
2751,11,2039,咦？等──！？
2751,11,2040,我们有事情要忙对吧。
2751,11,2041,不，呃！？
2751,11,2042,对吧？
2751,11,2043,要我现在继续讲早上那件事也可以。反正对我来说无所谓，不过你在班上的立场会变成怎么样呢？
2751,11,2044,啪
2751,11,2045,原来如此，是这样啊！那玲奈亲，小纱就拜托你了！我们两个就和真唯一起回去！对吧，对吧！
2751,11,2046,玲奈子，你……
2751,11,2047,嗯、嗯！就是这样！大家对不起，我们明天见！
2751,11,2048,小、小玲奈～～……？你们为什么要挽着手～～……？
2751,11,2049,你就大发慈悲放过我吧。
2751,11,2050,所以我不是说你要喝什么都请你吗？
2751,11,2051,自动贩卖机……
2751,11,2052,怎么，你有意见？
2751,11,2053,没有……
2751,11,2054,话说回来。
2751,11,2055,我讨厌饮料的异味
2751,11,2056,你看到那家伙刚才的表情了吗？看起来很受打击。真是让人痛快。
2751,11,2057,那这样子，就算报了一箭之仇吧。很好很好，纱月同学非常成功地反咬她一口。所以你们可以和好了，从明天开始大家又是好朋友！
2751,11,2058,怎么可能，我的复仇才刚刚开始呢。
2751,11,2059,我想也是……
2751,11,2060,你对那家伙来说果然是与众不同的。
2751,11,2061,就是啊，到底是为什么呢……
2751,11,2062,这种事已经无所谓了。重点在于，和你交往确实是值得的。
2751,11,2063,看到你满脑子都是算计，我反而也比较舒坦呢……
2751,11,2064,我明明有好好跟你告白过啊。你就假设我个性害羞，所以只能说出那样的话如何？
2751,11,2065,是很可爱啦！但其实并不是这样吧！？
2751,11,2066,唔……
2751,11,2067,……你不是也同样因为那家伙而饱受其害吗？
2751,11,2068,这……是没错啦。
2751,11,2069,话是这样说，但这种做法还是有点……让真唯看到我与纱月同学交往的样子，借此伤害真唯什么的……对朋友做这种事，感觉会有点于心不忍……
2751,11,2070,……朋友。
2751,11,2071,甘织，你和我是朋友吗？
2751,11,2072,唉？
2751,11,2073,我、我不知道……
2751,11,2074,……你的回答还真是老实呢。
2751,11,2075,因为！
2751,11,2076,我几乎没有和纱月同学单独说过话！就算我把纱月同学当作朋友，但纱月同学若不这样想的话，我会很受伤的！而且就刚才的气氛来说，如果我说『当然是朋友啦！因为我很重视纱月同学！
2751,11,2077,是不会凶你，但我会趁势问你『那么你会帮我吧？
2751,11,2078,你这是在套我话啊！请不要这样啦，我很容易上钩的！
2751,11,2079,好吧，我知道了。
2751,11,2080,咦……
2751,11,2081,反正我打从一开始就不认为这种方法能够顺利。我也不想硬是勉强你做这种事。让你奉陪我，真的很对不起。
2751,11,2082,呃，不会。
2751,11,2083,而且我和你也不算是朋友，只是刚好在同一个圈子罢了。这样就行了吧。好了，这件事就到此为止。
2751,11,2084,那我就先回家玩游戏了……
2751,11,2085,那个。
2751,11,2086,怎么了？
2751,11,2087,那么，我现在应该可以认为，你打算与真唯和好了吗？
2751,11,2088,………………你从刚才的对话，得出了这种结论？
2751,11,2089,唉？有什么不对吗……？
2751,11,2090,像是这种想法之类就不对了。
2751,11,2091,但是，要是你们两人不愿和好，感觉会非常尴尬……我上学时会很难受的……到时就会拒绝上学，给父母亲添麻烦……
2751,11,2092,等等甘织，你的脸为什么看起来像是快哭了一样？咦？你这是在威胁我？现在反而变成你在威胁我吗？
2751,11,2093,啊啊真是的。
2751,11,2094,好啦，我跟她和好。这样就行了吧。和以前一样，又～～～是由我向那个毫无罪恶感的家伙让步就行了吧！
2751,11,2095,咦……纱月同学，你好温柔……
2751,11,2096,但相对的──
2751,11,2097,好可怕！
2751,11,2098,两周！只要两周就好，你要在这段期间和我交往。结束之后我就和那家伙和好。
2751,11,2099,这次我可是认真拜托你的。那个笨蛋根本就不把我当一回事，不过现在我总算是找到她的弱点了。所以──
2751,11,2100,……请你协助我。
2751,11,2101,如果只是这样的话，那就……不过，我不会听太过分的要求哦。
2751,11,2102,好。
2751,11,2103,那是当然的。谢谢你，甘织。
2751,11,2104,嗯……
2751,11,2105,那么，从明天起的两周，我们就算正式交往了，可以吧？
2751,11,2106,呜呜……好……
2751,11,2107,可恶！
2751,11,2108,彼此彼此，我才要请你多多指教……
2751,11,2109,纱月同学？
2751,11,2110,嗳，我们可以绕一下路吗？
2751,11,2111,咦？嗯。啊，这个嘛，只要不是人太多的地方就好。
2751,11,2112,什么意思？没事的，我又不是那个女人。很快就结束了。
2751,11,2113,感觉是个很不错的地方呢。
2751,11,2114,是啊，这里对我来说，是个有点回忆的地方。
2751,11,2115,呃，你经常来这里玩吗？
2751,11,2116,是啊，比方说想要好好激励自己的时候。
2751,11,2117,看来是很棒的回忆呢。
2751,11,2118,因为我会回想起当时还是个小学生的王冢真唯在崩溃得一塌糊涂的同时，不顾形象紧紧抱着我的画面……呵呵呵……
2751,11,2119,这算是很棒的回忆吗！？
2751,11,2120,这可是无论多久都不会褪色的永远的美酒喔。
2751,11,2121,你把我带到这种类似战场遗址的地方，打算做什么……
2751,11,2122,既然我们已经决定要打倒那个女人，你不认为这里是个再好不过的誓言之地吗？
2751,11,2123,不是要打倒啦！是和好！结缘！
2751,11,2124,好吧。不过该做的还是要做。甘织，虽然只有短短两周。
2751,11,2125,我整个人都是缺点，经常被人说像个雪女，也知道自己是个冷血的人。或许我不是你喜欢的类型……但是，我这个女人是有恩必报。
2751,11,2126,不，该怎么说，我喜欢的类型是……
2751,11,2127,你不是喜欢金发碧眼的四分之一混血女性吗？
2751,11,2128,一般来说一辈子都不会遇见这种人吧！？
2751,11,2129,那就是像濑名那种的。
2751,11,2130,唔。
2751,11,2131,基本上你好像有什么误会，我并不是喜欢女孩子耶！？
2751,11,2132,是吗？这样的话，我果然没有任何条件符合你的要求呢。
2751,11,2133,既然要求你与我交往，那么我就必须让自己表现得是个配得上你的恋人。
